respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde una de estas tres preguntas, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12595277778,401577030,2021-04-21 19:00:40,2021-04-21 21:02:20,181.59.25.176,,,,,Sí,CAUCA,IE Isaías Gamboa,"Era el mes de octubre y la profesora nos puso una tarea, q era hacer un medió  de transporte. Un vehículo q se pudiera colgar en los hombros para una caminata. Yo no le expliqué bien a mi papá y el me entendió q era como un transformers. Teníamos sólo un fin de semana para hacerlo. Entonces mi papá  me hizo un súper carro. Q yo me lo ponía y se veía un súper carro,q cuando yo me paraba de convertí en un robot. Mi papá me hizo un transformers. Cuando  yo lo llevé para el colegio. Yo era la sensación del colegio.  Todos me miraban , y Yo me sentía  muy feliz. Mi profesora me felicito q estaba muy bonito y me puso un 5 .  Y ahí no termina todo por q ése  carro transformen me disfrace el 31 el día de Halloween. Cuando estaba transformado en carro y me paraba la gente se sorprendía hasta se tomaron fotos conmigo yo me sentía muy feliz y eso fue lo q me sucedió en el colegio. ",Motivación,Experiencia personal,Hace más de dos años,Por siempre,Muy rara y única,Todo el mundo,Solo en este,Innovación y creatividad,Completamente novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12594801383,401577030,2021-04-21 16:53:13,2021-04-21 17:08:31,181.129.172.106,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,La cuarentena isoque nonos pudieramos bernos,Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Común,Los profesores y las directivas,En 2,Tecnología,Novedoso,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12594278659,401577030,2021-04-21 13:41:55,2021-04-21 13:50:56,181.62.53.126,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,El no poder volver a clases presenciales y no poder compartir con mis amigos y profesores por que se me a dificultado el aprendizaje. aprendizaje,Tristeza,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Poco control,Familia,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12594228541,401577030,2021-04-21 13:15:14,2021-04-21 13:33:11,181.59.25.176,,,,,Sí,CAUCA,IE Isaías Gamboa,Era jaloguin y teniamo una tarea que era aser un vehículo uno iso un avión el resto iso caros pequeños y mi papá me iso un caro grande que era como un transformer y todos querían meterse en el otros me ayudaron a sacarme del transformer todos se metían en mi caro en mi carro y yo los veía entras en él Cuándo acabó el día no teníamos forma de cómo sacarlo mi papá y yo así que nos fuimos a pie.  ,Alegría,Experiencia personal,Hace dos años,Por mucho tiempo,Muy rara y única,Los compañeros,Solo en este,Tecnología,Completamente novedoso,Control,Amigos,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12593994292,401577030,2021-04-21 12:05:49,2021-04-21 12:14:56,186.27.185.102,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Yo un día estaba con un  con  un compañero y una  niña  me agarra el brazo y yo  me agaché  y le mordí el pie y ella me agarre del pelo y después mi mamá me pega porqué no soy un perro ,Rabia,Experiencia personal,Hace dos años,Por algún tiempo,Común,Los compañeros,Solo en este,Relación con los compañeros,Novedoso,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12593689592,401577030,2021-04-21 10:29:30,2021-04-21 10:38:55,186.27.252.40,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,me impacto cuando en trancision  me quebraron el braso  derecho y no pude estudiar mas,Rabia,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Poco control,Profesores,Otros,Relación con los demás,Comprender a los otros,Mujer
12593670649,401577030,2021-04-21 10:14:54,2021-04-21 10:33:01,181.129.248.139,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,En  otro colegio estaba en otro colegio estaba  lloviendo tan duro que se usó un vendabal el colegio se se inundo todos los niños lloraban se inundó el colegio el caño se salió y miprofe tiene un hijo y era cerquita especial y lloraba mucho  y la profe estaba estresada,Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Común,Los profesores y las directivas,En 3,La seguridad en el colegio,Pasa frecuentemente,Control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12593661000,401577030,2021-04-21 09:27:00,2021-04-21 10:30:03,190.1.202.44,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,un   dia   iba  jugando   en   las  gadas  y  megai  y   merraspe,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En más de 4,Educación y aprendizaje,Novedoso,Control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12593660675,401577030,2021-04-21 09:47:55,2021-04-21 10:29:57,186.116.50.220,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Juganbo.    Folbo.  y. Mecai,Alegría,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En más de 4,Educación y aprendizaje,Novedoso,Control,Familia,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12593657588,401577030,2021-04-21 10:15:33,2021-04-21 10:29:02,181.62.54.24,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Un día estába jugando metropese con  mi compañero y pensé que una tener consecuencias,Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Salud,Pasa frecuentemente,Total control,A mi,Importancia de experimentar,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12593646773,401577030,2021-04-21 09:14:32,2021-04-21 10:25:48,181.56.152.25,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,un  dia     por  las  gradas  de  la   cancha    me   cai   y   senti  mucho   dolor   y  miedo,Tristeza,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,La seguridad en el colegio,Pasa frecuentemente,Total control,A mi,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12593644057,401577030,2021-04-21 09:15:41,2021-04-21 10:24:57,181.62.54.37,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,UN NIÑO Ele rebento la nariz  a mi primo  con un  colunpio y me dio rabia,Rabia,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,La seguridad en el colegio,Completamente novedoso,Poco control,Familia,Otros,Oportunidades futuras,Comprender a los otros,Mujer
12593642992,401577030,2021-04-21 09:14:25,2021-04-21 10:24:36,181.129.172.106,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,"una vez en mi escuela anterior mi mejor amiga,otras amigas y yo estábamos en el recreo,otra amiga llego y le dijo a mi mejor amiga que un compañero de nuestro grado le había mandado a decir que le gustaba la parte de atrás de ella y a mi me dio mucha rabia a mi amiga le dio vergüenza por que el compañero le había  faltado el respeto entonces yo lo note y la abrace pero ella me dijo que le dio risa pero a la vez vergüenza entonces yo fui bien enojada a donde la directora y le explique y lo que paso,lo castigaron al compañero y le llamaron la atención,llamaron a los papas del niño y lo regañaron,mi amiga se sintió mejor por que habían regañado al niño y lo obligaron a pedirle perdón a mi amiga,lo hizo,luego la profe le puso una plana en el cuaderno de el y decía,tengo que respetar a las mujeres y a mis compañeras de estudio",Rabia,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 3,Justicia,Completamente novedoso,Poco control,Amigos,Otros,Relación con los demás,Trabajar en equipo,Mujer
12593641108,401577030,2021-04-21 10:05:23,2021-04-21 10:24:00,190.1.204.212,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Un dia estaba en las gradas y mecai y me senti triste ,Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,La seguridad en el colegio,Pasa frecuentemente,Poco control,A mi,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12593632193,401577030,2021-04-21 09:16:42,2021-04-21 10:21:13,181.143.228.66,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Estaba en clase de fisica y el profesror nos dio tiempo libre y yo me subi a las gradas  de la cancha y habia un niño mas arriba de mi y me empujo de la grada mas alta  y se me hundieron los dientes.,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,La seguridad en el colegio,Novedoso,Poco control,A mi,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12593616303,401577030,2021-04-21 10:03:36,2021-04-21 10:16:28,191.106.194.89,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Habuescuela verde como cosechan las frutas como es el cuidado de ellas ,Alegría,Experiencia personal,Hace dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,Otros,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593534270,401577030,2021-04-21 09:39:23,2021-04-21 09:52:18,190.99.199.40,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Que un día yo estaba en primero  y fuimos al par que de transmisión  y un niño sin querer  me  tiro y me fracture el brazo y sentí miedo por no volveré a ir a la escuela ,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Los compañeros,En 2,Relación con los compañeros,Completamente novedoso,Absolutamente ningún control,Amigos,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12593482181,401577030,2021-04-21 09:22:53,2021-04-21 09:36:17,181.143.228.66,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Yo quiero que mi año escolar termine en mi salón con mis compañeros y maestros.que se halla acabado la pandemia .,Tranquilidad,Una opinión,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 3,Valores,Novedoso,Control,Familia,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593472255,401577030,2021-04-21 08:44:06,2021-04-21 09:33:16,190.71.64.69,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,"En el instituto anterior algo que me impacto fue  que en el dia de la familia, llevaron a un cantante eso me impacto mucho porque era uno de mis favoritos y no pense conocerlo tan rapido,fue una gran emocion para mi tambien,comparti con muchas personas,obtuve nuevas experiencias y enseñanzas.",Alegría,Experiencia personal,Hace dos años,Por siempre,Muy rara y única,Todo el mundo,En 2,Relación con la familia,Novedoso,Control,Familia,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12593468776,401577030,2021-04-21 09:18:25,2021-04-21 09:32:10,181.56.151.147,,,,,Sí,CAUCA,IE Santa Librada,Un día estaba sentada en una silla  mientras miraba a mis compañeros y me puse a pensar que no quería que nada de eso terminará nunca pero de pronto sonó el timbre y me dije a mi misma no importa si esto termina hoy cada día sera aun mas maravilloso que el anterior ,Tranquilidad,Experiencia personal,Hace un año,Por algún tiempo,Común,Nadie,En 3,Relación con los profesores,Completamente novedoso,Control,A mi,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12593427501,401577030,2021-04-21 09:06:57,2021-04-21 09:19:43,45.225.225.100,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Un día después DEL descanso YO veo a un amigo golpeando a una gallina y ESO me impactó y lo sacaron de la ESCUELA pero a la ves ME impactó ,Tristeza,Experiencia que alguien te compartió,Hace más de dos años,Por siempre,Muy rara y única,Los profesores y las directivas,En 2,Bullying y matoneo,Novedoso,Control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12593412649,401577030,2021-04-21 08:56:01,2021-04-21 09:15:17,181.143.228.66,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,"Hola feliz y positivo día... Dios les bendiga... Expreso mi interés por estas cortas lineas... Que con el motivo ya que tenemos a pesar de la circunstancia de la pandemia, la verdad quiero que mi año escolar termine como aquellos en tiempos pasado se pudieron graduar sin ningún problema. Que disfrute y vea mi esfuerzo y dedicación ya cuando me gradué... ",Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Educación y aprendizaje,Novedoso,Control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593392685,401577030,2021-04-21 09:02:07,2021-04-21 09:09:25,200.6.188.226,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Meva muy bien en la escuela y eso me gusta,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Valores,Pasa todo el tiempo,Total control,Familia,Importancia de experimentar,Oportunidades futuras,Ser el mejor,Hombre
12593348570,401577030,2021-04-21 08:52:34,2021-04-21 08:56:23,190.90.24.131,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Me gustaría que mi año escolar terminara bien. Encompañia de mis compañeros y profesores  ,Alegría,Experiencia personal,Hace seis meses,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Educación y aprendizaje,Pasa todo el tiempo,Total control,Profesores,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12593331629,401577030,2021-04-21 08:42:25,2021-04-21 08:51:06,45.225.225.100,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Cuando felicitan a mis compañeros por su excelente rendimiento acdemico,Motivación,Experiencia personal,Hace un año,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Poco control,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593317845,401577030,2021-04-21 08:35:35,2021-04-21 08:46:46,190.71.64.67,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,Clases virtuales,Motivación,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Todo el mundo,En más de 4,Relación con la familia,Completamente novedoso,Control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12593316795,401577030,2021-04-21 08:36:35,2021-04-21 08:46:26,200.29.110.48,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Algo que me  impacto fue q una niña se subio a un sube y baja y se cayo y se golpeo la cabeza y se desmayo y me dio mucho miedoó ,Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En más de 4,Innovación y creatividad,Novedoso,Poco control,Amigos,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12593308725,401577030,2021-04-21 08:40:02,2021-04-21 08:43:49,181.62.53.219,,,,,Sí,CAUCA,IE Isaías Gamboa,En mi colegio aprendi que tengo que restarme para que me respeten para poder avanzar,Motivación,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Nadie,En más de 4,Tecnología,Completamente novedoso,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12593300345,401577030,2021-04-21 08:37:51,2021-04-21 08:41:12,181.62.53.182,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Yo gujando me parti  la mano ,Tristeza,Experiencia personal,Hace más de dos años,Se me va a olvidar,Común,Nadie,En 2,Educación y aprendizaje,Novedoso,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12593294099,401577030,2021-04-21 08:26:12,2021-04-21 08:39:13,190.99.199.49,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Dilan: me gustaba cuando salíamos a pasear y jugaba con mis compañeros en la hora de recreo. me gustaría volver al colegio y terminar las clases presenciales y compartir con mis compañeros  ,Alegría,Experiencia personal,Hace dos años,Por mucho tiempo,Común,Los compañeros,Solo en este,Educación y aprendizaje,Novedoso,Total control,Amigos,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12593293008,401577030,2021-04-21 08:21:39,2021-04-21 08:38:52,190.90.24.133,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,un día estaba jugando con unos amigos y ellos me pegaban  y le dije a mi mama  que me sacara de esa escuela,Rabia,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Bullying y matoneo,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
12593291454,401577030,2021-04-21 08:24:45,2021-04-21 08:38:23,190.131.212.77,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,cuando jugamos futbol,Motivación,Una opinión,Hace más de dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,En 3,Tecnología,Pasa todo el tiempo,Control,Amigos,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
