respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde a una de estas tres opciones, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",¿Cuéntanos que opción elegiste?,La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12600096921,401495591,2021-04-23 10:30:18,2021-04-23 10:48:17,190.240.141.91,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Casi todas las personas se estan relajando y perdiendo el año, materias o periodos, y recuperar todo esto supongo que es complicado, esto me ah hecho pensar en que es mejor poner atención en clase y realizar trabajos que dejen para luego no tener que hacer los trabajos de recuperación, ya que seria muy estresante hacer eso, me gustaria que estas clases de 2021 fueran presenciales, obvio con todas las medidas de cuidado/protección.",3,Motivación,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Los compañeros,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Mujer
12600095742,401495591,2021-04-23 10:31:34,2021-04-23 10:47:55,177.254.200.236,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Situación:una vez estabamos en una presentacion y nos toco auctar,la verdad me gusto nucho. Que paso:me toco actuar con casi todos los de mi salón,me senti super bien y me gustaria actuar ",2,Alegría,Una opinión,Hace dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,Solo en este,La seguridad en el colegio,Novedoso,Absolutamente ningún control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12600095250,401495591,2021-04-23 10:29:22,2021-04-23 10:47:45,179.13.106.250,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Eramos un grupo de amigos mas o menos 5 o 6  y estabamos jugando muy brusco y yo le pegue a un compañeroen ese momento la profesora paso y se imagino que yo le estaba haciendo bullying y me llevaron  a coordinación , el coordinador llamaron a mi madre nos dijeron que iban a llamar a la fiscalia por que era un caso muy extremo y llamaron a el que yo le estaba haciendo bullying y el dijo que no  que estabamos jugando entonces el coordinador dijo que eso no eran juegos  y despues no paso nada pero esa momento no se me olvida",2,Rabia,Experiencia personal,Hace más de dos años,Por siempre,Muy rara y única,Todo el mundo,En más de 4,Bullying y matoneo,Completamente novedoso,Poco control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12600092249,401495591,2021-04-23 10:32:30,2021-04-23 10:46:48,181.130.67.42,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Me di cuenta que pertenezco a la minoría de estudiantes que van mal en el colegio por no entregar las guías o tareas, esto me hizo pensar y reflexionar que yo quiero ser una de las mejores estudiantes de la institución y de esta forma no lo voy a lograr, por eso voy a ser más responsable con las tareas para terminar el año escolar siendo una de las mejores estudiantes.",3,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,En más de 4,Educación y aprendizaje,Novedoso,Poco control,A mi,Otros,Otros,Oportunidades futuras,Ser el mejor,Mujer
12600092051,401495591,2021-04-23 10:30:22,2021-04-23 10:46:45,201.233.240.145,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Una situación que me hizo pensar en mi futuro es cuando constantemente los alumnos no hacían caso a los profesores y si ellos no estaban hacían mucho desorden algunos de ellos eran irrespetuosos y eso me hizo pensar ""Que harán cuando no terminen la escuela por su indisciplina y desorden? Yo no quisiera terminar así"" Y me hizo pensar en que sería de mi si no me comprometo con mis estudios y si sería alguien en la vida después de la escuela, ""Debo terminar la escuela y graduarse porque es lo que quiero y sería gratificante lograrlo"". Esta fue una situación que me hizo pensar un poco en todo lo que pasaría conmigo en mi futuro.",1,Impotencia,Experiencia personal,Hace un año,Por siempre,Pasa una vez cada tanto,Nadie,En 2,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Otros,Otros,Otros,Oportunidades futuras,Comprender a los otros,Mujer
12600087931,401495591,2021-04-23 10:39:15,2021-04-23 10:45:24,181.130.66.147,,,,,Sí,ANTIOQUIA,IE Guadalupe,Más de una persona por mi casa habla mal del colegio y enrealida es muy bueno y me enseñan muy bien,2,Alegría,Experiencia personal,Hace dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 3,Ninguna de los anteriores,Novedoso,Total control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12600084659,401495591,2021-04-23 10:38:12,2021-04-23 10:44:19,181.132.104.106,,,,,Sí,ANTIOQUIA,IE Guadalupe,Entre el 2018 y 2020 tuve un problema personal relacionado con otra estudiante y me hizo plantear mi futuro si valdría la pena ,3,Tristeza,Experiencia personal,Hace más de dos años,Por mucho tiempo,Muy rara y única,Los compañeros,En 3,Tecnología,Completamente novedoso,Absolutamente ningún control,Amigos,Comprender la realidad de las cosas,Otros,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12600083517,401495591,2021-04-23 10:35:13,2021-04-23 10:45:32,177.254.206.177,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Como me gustaría terminar el año escolar 2021?   Me gustaría terminar el año escolar 2021 llendo presencial ya que para mi es mejor presencial porque puedo tener un mejor conocimiento también me gustaría terminar el año y ser promovido ah decimo,ayudándole ah los compañeros en lo que pueda ayudarle ",3,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,A mi,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Relación con los demás,Comprender a los otros,Hombre
12600082727,401495591,2021-04-23 10:32:33,2021-04-23 10:43:57,177.255.39.242,,,,,Sí,ANTIOQUIA,IE Guadalupe,Mi nombre es Simon Vélez y estaba en le grado sexto y un día estaba con mis amigos en la cancha y ellos estaban jugando con el arco y el arco se estaba tambaleando entonces yo estaba de espaldas y ellos me gritaron que me moviera y yo me moví pero el arco me callo encima del pie y sufrí una fractura de tibia y peroné entonces cuando los doctores me vieron y dijieron q me Iván s operar pero gracias a Dios no lo hicieron y en ese momento estaba jugando un torneo de fútbol departamental  y me sentí muy triste porque según el diagnóstico de los médicos no iba a poder jugar fútbol durante mucho tiempo pero gracias a Dios el especialista me dijo que era cuestión de meses cuando yo pensé que no iba a poder jugar más. ,1,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Los compañeros,En 2,La seguridad en el colegio,Pasa frecuentemente,Poco control,Amigos,Otros,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12600080910,401495591,2021-04-23 10:32:31,2021-04-23 10:43:04,181.51.32.160,,,,,Sí,ANTIOQUIA,IE Guadalupe,yo imaguino terminar el año 2021 con clases presenciales y con mejores condiciones para que todos podamos estudiar cómodos y con buenas condiciones ,3,Motivación,Una opinión,Hace un año,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12600080658,401495591,2021-04-23 10:29:12,2021-04-23 10:42:59,190.240.143.86,,,,,Sí,ANTIOQUIA,IE Guadalupe,"A mi director de grupo lo hicieron llorar, por qué mis compañeros mantenían ""recochando"" y no respetaban al profesor, ya qué tiene ""problemas auditivos"" (pero usaba el aparato para escuchar bien) y le ponían apodos, y me dió mucha tristeza al ver cómo lo trataban y no poder hacer nada por qué lo molestaban a uno. Al profesor lo admiro mucho porqué así pase todo eso, enseña muy bien y me agrada.",1,Tristeza,Experiencia personal,Hace dos años,Por siempre,Pasa una vez cada tanto,Los compañeros,Solo en este,Relación con los profesores,Pasa frecuentemente,Absolutamente ningún control,Profesores,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12600080360,401495591,2021-04-23 10:33:06,2021-04-23 10:42:52,181.135.74.247,,,,,Sí,ANTIOQUIA,IE Guadalupe,Uvo un dia que estaba con el profesor de física Mario y y nos pusimos hacer carreras en las que me caí y otros amigos se calleron al final terminamos súper cansados y riéndonos mucho.,3,Alegría,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los compañeros,En 3,Educación y aprendizaje,Completamente novedoso,Absolutamente ningún control,A mi,Importancia de experimentar,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12600080305,401495591,2021-04-23 10:29:50,2021-04-23 10:42:51,190.240.137.134,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Deseo terminar este año presencial, con mucha motivación para terminar este año y poderme graduar y salir adelante para cumplir mis sueño mis metas y todo lo q me proponga ",3,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Muy rara y única,Nadie,En 2,Bullying y matoneo,Novedoso,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12600077214,401495591,2021-04-23 10:32:56,2021-04-23 10:41:50,179.12.201.103,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Cuando en mi colegio dañaron casi todos los libros & cosas que utilizaban los niños de preescolar para estudiar, eso me impactó demasiado porque ps los poquitos recursos que nos dan los dañaron todos & la verdad si fue muy triste ",2,Impotencia,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,Valores,Completamente novedoso,Poco control,Profesores,Otros,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12600076283,401495591,2021-04-23 10:30:08,2021-04-23 10:41:32,191.95.40.165,,,,,Sí,ANTIOQUIA,IE Guadalupe,"En este año 2021 pienso terminar el año aprobado presencialmente, sin covid tener una vida como la que teniamos antes de esto. No sólo pasar el año por pasar si no, aprender sobre todo para que un futuro no esté perdido en un futuro y tener conocimiento. Y que ya no halla discriminación entre personas ",3,Alegría,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Los profesores y las directivas,En más de 4,Justicia,Novedoso,Control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12600074875,401495591,2021-04-23 10:28:29,2021-04-23 10:41:04,186.81.102.189,,,,,Sí,ANTIOQUIA,IE Guadalupe,Cuentanos una situación que haya sucedido en tu Institución Educativa que te haya hecho pensar como quieres que termine tu año escolar: Pues a mi me gustaria terminar el año escolar presencial con todos los compañeros y los profesores todo a la normalidad.,3,Motivación,Una opinión,Hace un año,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Novedoso,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12600073943,401495591,2021-04-23 10:30:58,2021-04-23 10:40:46,177.254.164.61,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Una situación que haya sucedido en mi año escolar y me haya hecho pensar sobre mi futuro fue cuando fui la primera vez a clases presenciales y me di cuenta el gran giro que había dado mi vida,en ese momento pasaron muchas cosas por mi cabeza,preguntas como,¿En verdad quiero seguir estudiando así?,¿quiero continuar haciendo esto?,y mi respuesta fue si,este año escolar me ha demostrado que si puedo,que soy capaz,que aunque talvez sea difícil para mi siempre voy a poder si me lo propongo,que siempre voy a tener el apoyo de mi madre alentando alentandome, este año escolar me he dado cuenta que quiero terminar mi año escolar con buenas notas,siendo una alumna ejemplar,siendo buena compañera,pero lo más importante, una buena persona ",3,Motivación,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Común,Nadie,En 2,Educación y aprendizaje,Novedoso,Poco control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Mujer
12600073358,401495591,2021-04-23 10:30:21,2021-04-23 10:40:34,190.240.130.66,,,,,Sí,ANTIOQUIA,IE Guadalupe,"3). Con buena salud, en compañía de toda mi familia, porque él covid 19 nos tiene asustados por qué no queremos ver a nuestros familiares morir ni sufrir. Qué se acabe esto rápido y con buenas noticias ",3,Motivación,Una opinión,Hace algunos días o semanas,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,Solo en este,Salud,Completamente novedoso,Total control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12600069393,401495591,2021-04-23 10:31:25,2021-04-23 10:39:19,181.142.7.131,,,,,Sí,ANTIOQUIA,IE Guadalupe,Mi situación es mi necesidad de entregar los talleres me di cuenta que tengo una especial facilidad para las matemáticas y ojala en un futuro poder ser un ingeniero o arquitecto,2,Alegría,Experiencia personal,Hace seis meses,Por mucho tiempo,Pasa una vez cada tanto,Nadie,En más de 4,Tecnología,Pasa frecuentemente,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Hombre
12600068284,401495591,2021-04-23 10:30:20,2021-04-23 10:44:41,181.128.21.142,,,,,Sí,ANTIOQUIA,IE Guadalupe,La tecnología me motivo mas como estar en el futuro para aprender mas pero el covid-19,1,Motivación,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Tecnología,Pasa frecuentemente,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12600062139,401495591,2021-04-23 10:31:55,2021-04-23 10:37:15,181.130.81.115,,,,,Sí,ANTIOQUIA,IE Guadalupe,"La situación es que me he estresado mucho con los talleres y las tareas que nos ponen, y para mejorar o como para compensar ese estrés pues quiero terminar bien el año, ganado obviamente y pues ya",3,Motivación,Una opinión,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 2,Ninguna de los anteriores,Pasa frecuentemente,Control,A mi,Otros,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12600061602,401495591,2021-04-23 10:29:09,2021-04-23 10:36:49,181.130.151.208,,,,,Sí,ANTIOQUIA,IE Guadalupe,En física cuando jugamos fútbol con un profesor que el parecía el capitán parecía el capitán de un equipo y me sentía un jugar profesional,1,Alegría,Experiencia personal,Hace más de dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 2,Relación con los profesores,Novedoso,Total control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12600059543,401495591,2021-04-23 10:16:46,2021-04-23 10:36:11,201.233.240.154,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Me acuerdo cuando el año  cuqndo estabamos celebrando el dia de la mujer,ese dia tambien estaba de cumple una compañerita asi que hubo  pastel ,helado y sorpresas me diverti mucho  es por eso que espero  que este virus se valla para poder volver a compartir con mis profes y amigas ,me gustaria volver en un futuro porque extraño mi salon ,a mis profes y amigas alli me divierto aprendiendo.",3,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Importancia de experimentar,Relación con los demás,Trabajar en equipo,Mujer
12600057789,401495591,2021-04-23 10:29:15,2021-04-23 10:35:41,177.254.205.145,,,,,Sí,ANTIOQUIA,IE Guadalupe,Pues me gustaría terminar el 2021 con muchas experiencias vividas aprendiendo muchas cosas de materias queaub aún no sabía ganar el año para poder terminar de estudiar y ser alguien en la vida tener metas en la vida y ser algo alguien para un futuro ,3,Motivación,Una opinión,Hace un año,Por algún tiempo,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,Familia,Importancia de experimentar,Importancia de experimentar,Oportunidades futuras,Comprender a los otros,Mujer
12599918926,401495591,2021-04-23 09:50:08,2021-04-23 09:54:23,191.156.143.156,,,,,Sí,ANTIOQUIA,IE Guadalupe,Mi familia y yo siempre nos hemos apoyado en todo momento y cuando tengo dificultades en la escuela ellos siempre me ayudan a seguir adelante,1,Alegría,Experiencia personal,Hace un año,Por siempre,Común,Nadie,En 3,Relación con la familia,Pasa frecuentemente,Control,Familia,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
