respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Imagine que está en una conferencia con otros colegas. Un amigo de otra escuela le pide que describa una experiencia en el aula en la cual probó algo diferente que produjo resultados positivos, negativos, interesantes o mixtos en los alumnos.¿Cuál experiencia compartiría",Mi experiencia produjo…,En esta experiencia me enfoqué en…,Mi intención fue cultivar en los estudiantes…,Los estudiantes aprenden a través de…,En mi experiencia un factor determinante es…,En mi experiencia fueron determinantes…,Mi foco estuvo en cultivar en los estudiantes…,Mi papel como maestro fue…,Pensando en la experiencia/ejemplo que acabo de compartir… A los estudiantes se les animó a aprender…,El aprendizaje fue…,Las decisiones fueron influenciadas por…,En general mi ejemplo/experiencia me produjo,Esta situación sucede…,Esta historia se relaciona con…,Tiempo que llevo trabajando en educación...,Tipo de Institución..,Preescolar,Básica Primaria,Básica Secundaria,Media,Género,Edad,Nivel Educativo
12588467392,402373207,2021-04-19 18:27:59,2021-04-19 18:50:46,201.232.136.115,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,"Bajo las nuevas circunstancias de la virtualidad, los estudiantes tienen la oportunidad de verme dibujar en tiempo real por medio de las nuevas tecnologías, en este caso una simple tableta digitalizadora se convierte en una ventana a un mundo de posibilidades infinitas que llevan a unos pequeños niños de grado sexto a pensar ""será que puedo hacerlo?"", parece que la dinámica funciona y tengo su atención, se maravillan, pero al ser el turno de ellos se dan cuenta que no es lo mismo, que no es facil, unos empiezan a renegar de su talento y de sus capacidades, otros en un tono de desespero se dan por vencidos, es alli cuando tengo la oportunidad de decirles, ""no todos tenemos las mismas habilidades para crear o plasmar lo que nuestra mente piensa en ese momento pero lo que todos tenemos es la capacidad de soñar y de crear desde cero una obra plastica porque es en nuestra mente que somos libres"".... el ambiente se transforma y se dan cuenta que tienen en sus manos la oportunidad de dar a conocer lo que sienten, piensan y sueñan...... tienen ánimos de nuevo...  ",Resultados positivos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Dar soporte emocional a los estudiantes,69,50,88,Felicidad,Con frecuencia,Innovación / creatividad,De cinco a diez años,No oficial,,,Básica Secundaria,Media,Hombre,30 a 39 años,Profesional no Licenciado
12588329835,402373207,2021-04-19 17:22:33,2021-04-19 17:47:59,186.80.77.234,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,"Una experiencia que compartiría con mis colegas Establecer rutinas diarias (casi de rito) de entrada al aula, que con un saludo, frase y/o video ayuden a los estudiantes a  tomar una actitud adecuada y aportar sobre las habilidades socioemocionales (HSE). Contándoles experiencias e historias que inspiren.",Resultados positivos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Reflexionar y comprender,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Dar soporte emocional a los estudiantes,100,60,100,Satisfacción/orgullo,Con frecuencia,Tecnología,De uno a cinco años,No oficial,,,Básica Secundaria,Media,Hombre,30 a 39 años,Especialista
12588205400,402373207,2021-04-19 16:12:12,2021-04-19 16:50:41,190.99.141.203,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"En uno de los encuentros, se inicia con la temática del sistema digestivo, en una actividad para ambientar se les pide a los niños y niñas escribir la recesa del desayuno, el almuerzo y la cena que más les gusta y posteriormente se les pide que en la siguiente clase que lleven la que describieron en el desayuno.    En el siguiente encuentro nos enfrentamos a una serie de alimentos,  se conforman equipos de trabajo para interactuar e intercambiar ideas y  experiencias; en este momento los niños hacen diferentes comparaciones entre los alimentos y tipos de alimentos, sobre los diferentes jugos y batidos, información nutricional etc.   Disfrutan mucho el considerar porque unos compañeros llevan jugos embotellados, papas fritas y empacados a comparación de otros que llevan una poción de pericos, Sándwich, comidas más saludables;  lo que implica su consumo más nutritivos, haciendo comparaciones muy críticas a la canasta familiar,  la economía, la alimentación , la nutrición y los buenos hábitos nutricionales.  ",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,51,70,79,Satisfacción/orgullo,Todo el tiempo,Innovación / creatividad,De diez a quince años,Oficial,Preescolar,Básica Primaria,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
12588161803,402373207,2021-04-19 16:06:55,2021-04-19 16:30:38,191.102.199.189,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,"Desde la mediación escolar, en el año lectivo anterior, tuve una experiencia significativa en relación al compromiso de los estudiantes desde su rol como representantes y mediadores. El grupo de mediación, al percibir el incumplimiento de uno de sus compañeros, realiza una reunión, la cual fue avalada por mí, en la mencionada, se revoca a uno de los integrantes del consejo estudiantil por incumplimiento a los deberes. Cabe resaltar, que fueron los mismos estudiantes los que gestionaron la reunión ya que estaban muy comprometidos con los deberes y cumplimientos que exigía el colegio en relación al club de mediación y el consejo estudiantil.  ",Resultados positivos,Cumplir con los requerimientos de la IE,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,22,60,100,Satisfacción/orgullo,Una vez,Educación / aprendizaje,De uno a cinco años,Oficial,,,Básica Secundaria,Media,Hombre,20 a 29 años,Licenciado
12588161613,402373207,2021-04-19 15:28:11,2021-04-19 16:30:38,191.95.161.77,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,"La experiencia que compartiría con mis compañeros es una estrategia de aprendizaje que implemente con los estudiantes de grado sexto articulando la metodología ABP y las habilidades transdisciplinares que adquirieron en cada área de estudio, desarrollándola en el proyecto de área a partir de la escritura creativa, programación y desarrollo de algoritmos  en el diseño del cuento en Scratch. Durante este desarrollo de este proyecto los estudiantes realizaron de manera autónoma a partir de la explicación de la docente la exploración de diferentes objetos e innovaron la propuesta inicial planteada obteniendo resultados satisfactorios. Este trabajo también desarrollo la parte de habilidades socioemocionales y empoderó a los estudiantes que tenían un bajo rendimiento académico en otras áreas y los que presentaban situaciones de convivencia. Finalmente, la experiencia fue positiva para todos y muy satisfactoria para los estudiantes.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,70,70,100,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,De cinco a diez años,No oficial,,,Básica Secundaria,Media,Mujer,20 a 29 años,Licenciado
12588059532,402373207,2021-04-19 15:39:01,2021-04-19 15:48:07,186.168.80.249,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Palmira,Escuchar las propuesta para mejorar las clases por parte de los estudiantes,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,53,56,90,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,Menos de un año,No oficial,,,,Media,Mujer,30 a 39 años,Magister
12588052040,402373207,2021-04-19 15:37:55,2021-04-19 15:45:51,181.50.179.247,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"La experiencia de la elaboración del diario digital , basado en sus viajes por Colombia",Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,98,100,100,Felicidad,Con frecuencia,Relación con la familia,Más de quince año,No oficial,,,Básica Secundaria,,Mujer,40 a 49 años,Licenciado
12588023531,402373207,2021-04-19 15:24:28,2021-04-19 15:33:47,181.50.102.194,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,Entender principios de un fenómeno a parir de la aplicación de simulaciones ,Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,70,70,50,Satisfacción/orgullo,Con frecuencia,Tecnología,De cinco a diez años,No oficial,,,Básica Secundaria,Media,Hombre,30 a 39 años,Profesional no Licenciado
12587899380,402373207,2021-04-19 14:38:40,2021-04-19 14:47:11,190.99.162.100,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Miraflores,"Modalidad Virtual: Dónde les abrí y permití reuniones en grupos de trabajo, en dónde ellos han venido construyendo una pieza grupal a partir de una pregunta generadora. Deben presentar sus inquietudes, reflexiones y consideraciones críticas, para finalmente compartirlas. ",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,23,80,20,Esperanza,Con frecuencia,Tecnología,De uno a cinco años,No oficial,,,,Media,Mujer,40 a 49 años,Especialista
12587435214,402373207,2021-04-19 11:40:46,2021-04-19 12:06:13,190.99.196.163,,,,,No,VALLE DEL CAUCA,Colegio Comfandi El Prado,"En la virtualidad pude hacer uso de la gamificacion, por medio de la aplicación de distintas herramientas como Quizziz, Kahoot y Deck toys. En particular me gustaría destacar un juego con distintas actividades  que los niños desarrollaron (laberinto de números reales, encontrar las parejas, responder un quiz) , el cual les gusto mucho.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,66,50,55,Felicidad,Con frecuencia,Educación / aprendizaje,De uno a cinco años,No oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Profesional no Licenciado
12586835849,402373207,2021-04-19 08:55:19,2021-04-19 09:00:30,186.82.127.206,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,Empoderarlos de la realización del primer torneo e-sposrts del colegio Comfandi Palmira,Resultados interesantes,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Maestros y rectores,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,20,70,33,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,De uno a cinco años,No oficial,,,Básica Secundaria,Media,Hombre,30 a 39 años,Licenciado
12585283524,402373207,2021-04-18 16:53:18,2021-04-18 16:57:42,181.50.102.68,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,CREACIÓN DE MATERIAL AUDIOVISUAL ACERCA DE DISTINTOS TEMAS,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,50,53,100,Felicidad,Con frecuencia,Tecnología,De uno a cinco años,No oficial,Preescolar,Básica Primaria,Básica Secundaria,Media,Hombre,30 a 39 años,Licenciado
12584010590,402373207,2021-04-17 16:10:26,2021-04-17 16:22:01,186.27.216.190,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,A partir de unas practicas de experimentos de fisica los estudiantes fueran plasmando sus observaciones y se compara que tanto se aproximan a los coneptos establecidos ,Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Maestros y rectores,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,45,50,90,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De uno a cinco años,No oficial,,,Básica Secundaria,Media,Hombre,40 a 49 años,Profesional no Licenciado
12582147656,402373207,2021-04-16 14:41:02,2021-04-16 14:44:15,191.111.151.227,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Las técnicas nuevas en la música sobre la relajación  ,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Ayudar a los estudiantes a alcanzar los objetivos,84,15,100,Felicidad,Todo el tiempo,Innovación / creatividad,De uno a cinco años,Oficial,,Básica Primaria,Básica Secundaria,,Hombre,30 a 39 años,Licenciado
12582063058,402373207,2021-04-16 06:52:33,2021-04-16 14:11:45,191.95.166.11,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Construcción de entrevistas a entre personajes de la edad media y la actualidad,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Maestros y rectores,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,0,53,40,Satisfacción/orgullo,Con frecuencia,Ninguna de las anteriores,De uno a cinco años,No oficial,,,,Media,Hombre,20 a 29 años,Licenciado
12581961881,402373207,2021-04-16 13:26:59,2021-04-16 13:34:28,190.240.224.40,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,Involucrar la experimentación como elemento didáctico en las clases de matemáticas.,Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,40,42,73,no está seguro,Rara vez,Educación / aprendizaje,De diez a quince años,No oficial,,,Básica Secundaria,Media,Hombre,30 a 39 años,Licenciado
12581823132,402373207,2021-04-16 12:41:35,2021-04-21 14:14:02,190.66.224.231,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"En clase de Ciencias Sociales de 9° grado, se desarrolló una experiencia tomando como base una simulación del Sistema de Organización de las Naciones Unidas, cuya metodología consiste en que los estudiantes ""representan"" a diplomáticos de diversos países capacitándose en temas específicos y relativos a los órganos y comités de la O.N.U para ser debatidos y proponer resoluciones en temas como derechos humanos, problemáticas de la infancia, la mujer, el medio ambiente, la paz, la economía y de sociedad en general, priorizando la investigación, la negociación, afinando las competencias discursivas, argumentativas en un ambiente de interacción bajo un esquema  diseñado para su ejecución y desarrollo.",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Reflexionar y comprender,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,74,75,75,Satisfacción/orgullo,No se,Educación / aprendizaje,Más de quince año,No oficial,,,Básica Secundaria,,Hombre,50 a 59 años,Especialista
12581141652,402373207,2021-04-16 08:47:37,2021-04-16 08:59:53,190.240.233.160,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Palmira,"Tuve una experiencia muy bonita en clase con 9°, realmente fue una clase donde logré conectar a los chicos con el tema, participaron activamente y sobre todo me permitió conocerlos mucho más en varios ambitos de su vida. Implementé una actividad que vimos en el Edumotion de Coschool. Entonces implementar dicha actividad nos permitió aprender a todos de alguna manera",Resultados positivos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,Reflexionar y comprender,Habilidades y capacitación,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Dar soporte emocional a los estudiantes,0,100,0,Satisfacción/orgullo,Rara vez,Innovación / creatividad,De cinco a diez años,No oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
12579325655,402373207,2021-04-15 17:11:53,2021-04-15 17:18:04,181.62.53.230,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,en el área de matemáticas para primero utilice el bingo como herramienta virtual en el aprendizaje de los números y me fue muy bien,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Habilidades de vida prácticas/futura empleabilidad,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Habilidades prácticas para la vida/ futura empleabilidad,Abrir nuevos mundos para los estudiantes,11,13,96,Felicidad,Con frecuencia,Educación / aprendizaje,De uno a cinco años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12579017235,402373207,2021-04-15 15:24:54,2021-04-15 15:31:37,201.216.4.6,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi El Prado,"Cuando realice un juego que se llama story dices se realizó para la la actividad de thanksgiving y los estudiantes debían de tirar el dado las caras no tenían números , tenían caras de peregrino, indio pavo bruja entonces cuando tiran el dado y les cae en la cara de El peregrino deben de inventar una historia con el tiempo gramatical que estén viendo y el que sigue debe de continuar la historia con lo que le toque ",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,98,59,95,Felicidad,Con frecuencia,Educación / aprendizaje,De uno a cinco años,Oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
12577975897,402373207,2021-04-15 09:39:17,2021-04-15 09:45:41,191.92.35.89,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"Cuando estábamos trabajando los animales y los estudiantes llevaron sus mascotas al colegio, donde se hizo un desfile y hablamos de todas las características de cada animal",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Comprensión del mundo que los rodea,Ayudar a los estudiantes a alcanzar los objetivos,50,100,50,Felicidad,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,,,Mujer,30 a 39 años,Licenciado
12575931050,402373207,2021-04-14 15:52:04,2021-04-14 16:39:29,67.73.224.2,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"Trabajar contenidos mediante actividades lúdicas mejora la enseñanza y aprendizaje de de las matemáticas, además que ayuda a  desarrollar competencias socioemocionales. ",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,33,33,93,Felicidad,Una vez,Educación / aprendizaje,De uno a cinco años,Oficial,,Básica Primaria,,,Hombre,20 a 29 años,Licenciado
12575876688,402373207,2021-04-14 16:01:32,2021-04-14 16:15:22,181.129.168.82,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"Con los estudiantes de grado tercero, organicé un bingo matemático, los niños tenían las tablas normales del bingo, pero las balotas que se cantaban tenían multiplicaciones de una y dos cifras. ",Resultados mixtos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Aplicar y hacer,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,50,60,90,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De uno a cinco años,No oficial,,Básica Primaria,,,Mujer,20 a 29 años,Licenciado
12575480789,402373207,2021-04-14 12:34:38,2021-04-14 13:53:57,190.99.224.70,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"Con los estudiantes de grado sexto se desarrolló una actividad relacionada con las propiedades de la materia. Para ellos se colocó en el laboratorio materiales de diferentes texturas, estados, algunas con olores diferentes y que ellos pudieran percibir. Al ingresar al laboratorio, los estudiantes debían tener los ojos vendados. Pasaban por cada muestra y debían identificar las propiedades organolépticas  de cada material. Fue interesante ver sus reacciones a las diferentes muestras y el verlos concentrados tratando de identificar el tipo de materia que estaban analizando. Muy participativos los estudiantes con esta experiencia.",Resultados interesantes,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,81,50,50,Satisfacción/orgullo,Con frecuencia,Educación / aprendizaje,De cinco a diez años,No oficial,,,Básica Secundaria,,Mujer,30 a 39 años,Profesional no Licenciado
12575349951,402373207,2021-04-14 12:28:00,2021-04-14 13:10:51,190.66.145.165,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,promover el buen trato,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Reflexionar y comprender,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Dar soporte emocional a los estudiantes,100,100,100,Felicidad,Todo el tiempo,Valores,Más de quince año,No oficial,,Básica Primaria,Básica Secundaria,,Mujer,40 a 49 años,Especialista
12575344483,402373207,2021-04-14 12:30:06,2021-04-14 13:08:59,200.29.127.86,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"LABORATORIO EN CASA: Los estudiantes de grado once realizaron laboratorio en casa sobre reactivo limitante. En esta experiencia se trató de hacerlo con materiales de fácil acceso para las familias y de poco riesgo para todos. El encuentro inicia con el repaso a la guía del laboratorio y paso a paso fuimos realizando cada una de las consignas, Lo interesante se torna en el compartir de la experiencia y de la vivencia desde el hogar, todos conectaron su cámara ( es bastante difícil en este grado lograrlo) realizaban sus aportes y resultados al grupo, comparaban y estaban atentos a ver que les faltaba por realizar o como el otro compañero lo hacía para ellos lograr los resultados esperados. ASPECTOS POSITIVOS: 1.	Trabajo en equipo 2.	Autonomía  3.	Alcanzar objetivos de la clase  ASPECTOS NEGATIVOS: 1.	Limitación en materiales 2.	Todos al mismo tiempo haciendo el experimento, dificulta ver las reacciones de todos",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,50,49,62,Satisfacción/orgullo,Rara vez,Educación / aprendizaje,De cinco a diez años,No oficial,,,Básica Secundaria,Media,Mujer,30 a 39 años,Licenciado
12575334621,402373207,2021-04-14 11:50:04,2021-04-14 13:09:16,186.146.105.249,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"La Incorporación de las TIC en nuestra institución y más en estos momentos pandémicos con el covid 19, se evidencia que es una herramienta transformadora tanto en aspectos pedagógicos como en lo referente a la gestión académica.  Al tiempo que estas tecnologías potencian el acceso a la información, pueden fortalecer nuevas prácticas que amplían las fronteras del conocimiento sobre las distintas áreas curriculares.",Resultados mixtos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,50,40,30,Felicidad,Con frecuencia,Innovación / creatividad,Más de quince año,No oficial,,Básica Primaria,Básica Secundaria,,Hombre,50 a 59 años,Profesional no Licenciado
12575282579,402373207,2021-04-14 12:42:57,2021-04-14 12:48:27,181.62.54.44,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,el trabajar con un proyecto de teatro,Resultados positivos,El desarrollo socioemocional del alumno,Comprensión del mundo que los rodea,Experimentar y crear,"Recursos educativos (ej.. tecnología, fondos, etc.",Maestros y rectores,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,0,50,50,Esperanza,Rara vez,Innovación / creatividad,De diez a quince años,Oficial,Preescolar,Básica Primaria,Básica Secundaria,,Mujer,30 a 39 años,Licenciado
12575142734,402373207,2021-04-14 11:45:56,2021-04-14 12:02:56,186.27.179.191,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,"realicé una actividad con comida la que llamé somos gourmet.  esta idea se centro en vincular la preparación de comida en la explicación de los procesos que se dan en los cambios de estado de la materia y las reacciones químicas.   inicialmente se hizo con los grados cuartos y quintos.   cada grupo les daba a escoger varias opciones para preparar en el colegio y que se ajustaban a las competencias que estábamos desarrollando, mientras se iban preparando, los estudiantes iban asimilando de forma orgánica los conceptos visto en clase,  al ver los resultados de la experiencia,   se creó la semana gourmet en la cual se vinculó desde transición hasta grado once.",Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,34,28,31,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,De diez a quince años,No oficial,,Básica Primaria,Básica Secundaria,Media,Hombre,40 a 49 años,Licenciado
12575129763,402373207,2021-04-14 11:53:07,2021-04-14 12:00:35,186.146.108.23,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Una experiencia que tuve con un niño que tuvo un cambio muy radical gracias a la motivación y el constante acompañamiento de mi parte y de su familia que impulsó al estudiante a cambiar su percepción de sí mismo y de los retos que se le ponen en el camino.,Resultados positivos,El desarrollo socioemocional del alumno,Habilidades de vida prácticas/futura empleabilidad,,Habilidades y capacitación,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Abrir nuevos mundos para los estudiantes,27,62,65,Felicidad,Con frecuencia,Educación / aprendizaje,De diez a quince años,No oficial,,Básica Primaria,Básica Secundaria,,Hombre,30 a 39 años,Licenciado
12575095598,402373207,2021-04-14 11:39:54,2021-04-14 11:47:41,181.50.102.159,,,,,No,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Fortalecimiento del proceso de lectura y escritura de estudiantes de primaria con la ayuda de las TICs,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Buenas bases de comprensión para futuros aprendizajes,Experimentar y crear,Tiempo y la planeación curricular,Estudiantes y padres,Buenas bases para la compresión de futuros aprendizajes,Ayudar a los estudiantes a alcanzar los objetivos,52,51,52,Satisfacción/orgullo,Una vez,Innovación / creatividad,De uno a cinco años,No oficial,,Básica Primaria,,,Hombre,20 a 29 años,Licenciado
12575088775,402373207,2021-04-14 11:39:09,2021-04-14 11:45:44,191.92.73.162,,,,,Sí,VALLE DEL CAUCA,Colegio Comfandi Yumbo,Realizamos actividades fuera del aula en donde aprendimos vocabulario teniendo contacto directo con los elementos en cuestión. ,Resultados positivos,Estimular el aprendizaje y transmitir prácticas,Comprensión del mundo que los rodea,Aplicar y hacer,Habilidades y capacitación,Estudiantes y padres,Comprensión del mundo que los rodea,Abrir nuevos mundos para los estudiantes,51,73,90,Felicidad,Rara vez,Educación / aprendizaje,De uno a cinco años,Oficial,Preescolar,Básica Primaria,Básica Secundaria,Media,Mujer,20 a 29 años,Licenciado
